165,Milk Product,kadhi,small bowl,51,1,0.5,10.8,43.8,237.5,0,6.4,15,210,3.4,0.09,0.1,25,0,0,18,0.04,0.1,0.5,0.1
166,Milk Product,paneer bhurji,small bowl,375,15.2,29.2,12.8,548.9,341,75.3,18.4,33,380.6,9,0.31,0.58,322.7,23.6,0.29,55,0.15,0.3,0.8,0.7
167,Milk Product,paneer butter masala,small bowl,200,6.2,17.1,5.5,217.6,300,23.7,4.6,12,310.8,3.4,0.16,0.23,133.3,12,0.16,24,0.07,0.1,0.2,0.2
168,Milk Product,butter ,teaspoon,58,0.1,6,1,1.9,0.9,1.9,0,1,204.8,0,0.01,0,1.9,0.2,0,1,0,0,0,0
169,Milk Product,ghee,teaspoon,72,0,8,8,0,0,0,0,0,128,0,0,0,0,0,0,2,0,0,0,0
170,Milk Product,salted butter,teaspoon,50,0.1,5.7,0,1.7,40.3,1.7,0,2,11.06,0.2,0.01,0,1.7,0.1,0,0,0,0,0,0
171,Miscelleneous,chicken noodle,bowl,245,9.6,4.1,53,82.5,275,77.8,5.2,32,300,8.5,0.6,0.83,375.8,13.7,0.55,115,0.3,0.4,11.5,2.1
172,Miscelleneous,chicken soup,bowl,61,2.8,1.2,19.9,21,378,20.2,2.1,19,319.2,3.4,0.25,0.38,98.7,3.6,0.15,44,0.21,0.2,2.8,2.1
173,Miscelleneous,daldhokli,bowl,80,3.1,2.1,12.3,14.2,417,132.1,0.8,20,570,19.5,0.19,0.21,51.6,17.8,0.19,28,0.01,0.7,11.4,1.8
174,Miscelleneous,egg curry,bowl,337,8.3,30.4,7.5,92.3,252,67.5,6.5,22,319.2,46.3,0.66,2.12,162.2,8.5,0.65,12,0.18,0.5,0,0.7
175,Miscelleneous,burger king french fries,medium,387,4.1,20.4,46.9,10.5,532.3,553.4,0.8,35,0,0,1.29,1.51,167.3,35.1,0.28,202,0.17,2.7,10.4,3.4
176,Miscelleneous,french fries,medium,350,3.9,18,45.4,18.2,221.2,638.4,5.6,41,0,0,0.5,1.17,150.5,36.5,0.26,374,0.13,3.1,10.1,4.7
177,Miscelleneous,Avla petha,no.,1,0,0,0.4,0.3,0,1.3,3.5,0,0.06,0,0,0.01,0.1,0.1,0,0,0,0,0,0
178,Miscelleneous,cheese pizza r,no.,272,11.6,8.9,36.5,142,506.7,161.1,0,228,775.92,0,1.22,2.44,198.2,25.4,0.32,176,0.14,3.4,10.3,1.5
179,Miscelleneous,chicken burger,no.,46,1,1.7,6.6,10.3,131.2,9.7,0.4,8,43.52,2.9,0.13,0.18,46.8,1.7,0.07,17,0.04,0,4.1,1
180,Miscelleneous,chicken cutlet,no.,232,29,12.7,0.7,55.8,229.5,57.6,2.4,12,44.2,0.3,0.35,2.3,139,16.1,0.12,36,0.09,0.5,0,2.7
181,Miscelleneous,Domino's cheese pizza thin,no.,123,5.1,6.6,10.9,86.6,193.8,71.8,0,43,444.6,0,0.65,0.28,117.4,10.1,0.1,34,0.04,0.4,3.7,0.8
182,Miscelleneous,Domino's pepperoni pizza,no.,324,13.9,12.6,38.7,146.4,608.4,211.2,0,268,676.8,0,1.48,2.83,222,30,0.38,211,0.15,4.3,11.6,1.8
183,Miscelleneous,kabab mutton,no.,164,10.4,5,19.3,37.8,175,35.6,2.2,2,611.1,0,2.52,2.87,172.2,6.3,0.25,48,0.09,0.2,11.6,1.7
184,Miscelleneous,maize dumplings,no.,94,2.7,1.7,16.8,6.2,48,78.4,0.5,10,96,2.8,0.21,0.22,95.4,36.3,0.16,26,0.17,0.5,6.1,1.6
185,Miscelleneous,papa jones cheese pizza,no.,304,13.5,10.8,38.3,194.2,676.3,161.5,0,1433,842.4,52.6,1.45,2.3,237.5,28.1,0.4,530,0.15,3.6,11.3,2.2
186,Miscelleneous,Pizza Hut cheese pizza reg,no.,260,11.5,10.5,30,200.6,657.6,166.1,0,246,852.48,0,1.58,1.87,239,21.1,0.3,253,0.09,3.2,9.3,1.7
187,Miscelleneous,Pizza Hut pepperoni pizza,no.,269,12.3,10.9,30.3,148.8,769,198.7,0,260,656.64,0,1.61,2.05,209.3,22.1,0.35,307,0.1,3.9,9.6,1.6
188,Miscelleneous,Pizza Hut supreme pizza reg,no.,309,13.8,13.6,32.5,163.8,875,295.9,0,307,548.64,0,1.84,2.54,254,29.2,0.41,338,0.16,4.5,10.6,2.5
189,Miscelleneous,fish fry,piece,88,7.7,5.8,1.2,16.5,47.5,15.6,2,5,18.5,3.5,0.11,0.19,75.2,2.7,0.11,10,0.04,0.1,0.9,0.1
190,Miscelleneous,American chopsui,plate,228,5.2,7.9,34.1,25,375,2.5,1.7,48,400,9.1,0.25,0.47,250,30,0.02,52,0.1,5,6.1,1.8
191,Miscelleneous,chicken biryani,plate,312,4.6,17.9,32.9,19.9,427.5,23.5,4.6,264,27,0.4,0.39,4.08,154.6,41.1,0.3,327,0.04,1,0,4.5
192,Miscelleneous,kheema,plate,222,14.1,6.7,26.2,51.4,300,48.5,3.7,2,1047.6,0,3.36,3.84,234.3,8.5,0.34,65,0.12,0.2,15.4,2.2
193,Miscelleneous,mutton biryani,plate,288,6.8,17.1,26.7,54.8,420,51.6,0.9,21,37.5,1.2,1.56,3.55,249.3,9.1,0.36,27,0.09,0.3,3.9,0.6
194,Miscelleneous,noodles,plate,225,8.7,3.6,38.5,27.5,412.5,60,8,12,220,8.5,0.5,0.61,82.5,30,0.3,112,0.28,1.3,11.5,2.1
195,Miscelleneous,chicken masala,small bowl,111,2.6,4.2,15.5,24.6,378,23.2,1.4,11,108,2.8,0.28,0.34,112.2,4.1,0.16,12,0.14,0.1,3.6,1.2
196,Miscelleneous,fish curry,small bowl,211,18.6,14,2.8,39.6,114,37.3,2.6,44,374.4,16.5,1.06,1.88,180.4,6.6,0.26,92,0.37,0.2,2.2,0.3
197,Miscelleneous,gond kheer wo milk,small bowl,46,0.5,2.4,6.7,5.6,1,13.4,0,0,2.2,0,0.09,0.27,0,4.6,0,0,0.04,0,0,0
198,Miscelleneous,groundnut raw,small bowl,454,20.2,32.1,20.9,72,14.4,0,0,104,29.6,16,3.12,2,280,0,0.88,720,0.72,15.9,33.6,5.1
199,Miscelleneous,khaskhas subzi,small bowl,96,4.2,5.2,8,302.8,130.9,13.8,2.5,8,66.69,0.6,0.85,3.26,87.2,51.9,0.84,8,0.14,0.1,0.8,0.1
200,Miscelleneous,macher zhol,small bowl,168,13.7,10,5.9,376.5,255.2,139.5,3.7,11,5.81,1.6,0.2,0.97,182.5,8.6,0.13,33,0.14,0.8,0.9,0.3
201,Miscelleneous,mutton masala,small bowl,250,15.8,7.6,29.5,57.9,290.2,54.5,4.2,3,1178.55,0,3.78,4.32,263.6,9.6,0.39,73,0.14,0.3,3.6,2.5
202,Miscelleneous,chik kurdai,tablespoon,30,1,0.1,6.4,5.1,12.2,13.9,0,8,3.66,0,0.06,0.26,11.7,6,0.06,12,0.02,0.2,3.7,0
203,Miscelleneous,cream plain,tablespoon,52,0.3,5.5,0.4,9.8,5.7,11.2,0.1,12,0,0.6,0.04,0,9.3,0,0,0,0,0,0,0
204,Miscelleneous,dates dry coconut dry,tablespoon,63,0.6,2.8,8.8,30.6,0.5,78.8,0.5,10,7.56,0.7,0.28,0.39,14.7,6.2,0.28,16,0.05,0.2,0,0.4
205,Miscelleneous,mayonnaise dressing,tablespoon,103,0,11.7,0,1.1,72.9,2.1,0,9,0,0,0.02,0.03,3.8,0.2,0,2,0,0,0,0
206,Miscelleneous,cane sugar,teaspoon,32,0,0,8,1,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0
207,Miscelleneous,chyavanprash,teaspoon,29,0.1,0.3,6.7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Miscelleneous,coconut fresh chutney,teaspoon,33,1.1,2.1,2.5,9.1,31.5,12.1,1.6,2,30,1.7,0.04,0.32,23.5,3.2,0.01,1,0.01,0.2,0.6,0
209,Miscelleneous,cooking oil,teaspoon,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Miscelleneous,dudhi sal chutney,teaspoon,47,1.8,3.3,2.4,81.8,20.3,10.2,0.5,3,10,7.2,0.72,0.61,43.5,2.4,0.1,8,0.14,0.8,5.1,0
211,Miscelleneous,garlic chutney,teaspoon,28,0.3,1.9,2.6,4.8,16.8,2.6,0.1,4,1.15,0.6,0.14,0.24,20.4,1.4,0.08,2,0.03,0.7,0,0
212,Miscelleneous,groundnut chutney,teaspoon,32,1.1,1.2,4.2,11.4,20.3,7.5,0,7,11.2,2.7,0.07,0.09,22.8,2.5,0.06,14,0.04,1.2,3,0.4
213,Miscelleneous,honey,teaspoon,22,0,0,5.6,0.3,0,0,0,0,0,0,0,0.05,1.1,0,0,0,0,0,0,0
214,Miscelleneous,jaggery,teaspoon,38,0,0,9.5,8,0,0,0,0,0,0,0,0.03,4,0,0,0,0,0,0,0
215,Miscelleneous,kairi chunda,teaspoon,10,0,0,2.6,1.1,70.4,2.2,0.1,1,1.92,0,0,0.02,0.9,0.4,0,2,0,0,0.2,0
216,Miscelleneous,kharda,teaspoon,7,0.2,0.5,0.5,1.2,16.3,0,3.1,1,4.6,0.8,0.07,0.13,6.2,8.1,0.05,1,0.04,0,0.6,0
217,Miscelleneous,lemon pickle,teaspoon,7,0.1,0.5,0.6,3.5,59.2,10.3,1.3,2,1.75,0.1,0.01,0.14,2.7,0.7,0.02,6,0,0.1,0.6,0
218,Miscelleneous,lemon sweet pickle,teaspoon,17,0.1,0.2,3.7,2.4,75.8,5.7,0.7,2,1.04,0,0,0.08,1.5,0.4,0.01,3,0,0,0.3,0
219,Miscelleneous,mango pickle,teaspoon,34,0.6,2.8,1.6,9.6,120.8,12.8,0,0,0,0,0,0,24.8,3.4,0.01,0,0,0.2,6.3,0
220,Miscelleneous,metkoot,teaspoon,19,0.9,0.2,3.5,7.6,10.6,10.1,0,2,1.05,0.2,0.07,0.03,19.7,2.7,0.01,1,0.01,0.1,3.1,0.2
221,Miscelleneous,mix pulses chutney,teaspoon,18,0.5,0.4,3.2,6.9,15.4,9.2,0.2,1,1.6,0.2,0.11,0.03,17.8,2.5,0.01,1,0.01,0.1,2.4,0.2
222,Miscelleneous,prawns curry,small bowl,107,4.5,2.4,1.8,25.8,126,24.3,2.6,29,374.4,10.7,0.7,1.22,117.4,4.3,0.17,60,0.24,0,3.6,1
223,Miscelleneous,pudina chutney,teaspoon,7,0,0.1,1.5,2.7,19.6,3.6,0.2,0,24.8,0.5,0,0.01,7,1,0,2,0,0.1,0.1,0
224,Miscelleneous,sesame chutney,teaspoon,22,0.7,0.7,3.3,45.5,15.1,5.7,0.1,5,10,0.8,0.05,0.07,24.2,1.3,0.06,9,0,0.5,1,0.2
225,Miscelleneous,strawberry sundae,no.,281,5.7,7,50,195.8,83.7,307.9,2.7,347,1730.16,0,0.69,0.18,162,19.6,0.13,69,0.03,0.2,0,0
226,Miscelleneous,sunthwada,no.,59,0.2,0.4,13.6,2.8,0,0,0.4,2,5.48,0,0.12,0.25,4,26.1,0.36,4,0.05,0,0,0
227,Miscelleneous,tandoor chicken,piece,155,3.6,5.9,21.8,34.5,137.5,32.6,0.6,15,44,3.9,0.4,0.47,157.3,5.7,0.23,17,0.19,0.2,5,1.6
228,Miscelleneous,tofu fried ,piece,35,2.2,2.6,1.4,48.4,2.1,19,0,6,1.56,0,0.26,0.63,37.3,7.8,0.19,22,0.05,0,2.4,0.5
229,Miscelleneous,tomato sauce,teaspoon,5,0.1,0,1.1,4,65.4,11.4,2,5,24.56,2.1,0.04,0.06,2.4,0.6,0.03,10,0.02,0,0.1,0.1
230,Miscelleneous,veg chowmein,plate,342,7.1,12.8,49.8,40.2,1140,96.6,18.6,6,600,27.1,0.24,0.48,114,43.5,0.39,219,0.03,1.8,11.7,5.6
231,Miscelleneous,veg manchurian,plate,691,16.2,27.6,94.6,75.2,374.4,7.5,21.1,458,103.2,8.7,0.72,10.66,751.7,90.2,0.07,48,0.48,15,0.8,9
232,Miscelleneous,veg pizza 8 size,no.,803,25.8,35.2,95.7,28.7,1462.5,0,13.7,400,1040,71.8,1.76,1.95,0,0,0,426,1.2,1.8,27.2,6.6
233,Miscelleneous,veg stuffed tortilla,no.,101,3.8,1.9,17,27.7,311.9,45.5,9.5,19,198.88,9.9,0.25,0.36,87.7,35.6,0.21,103,0.02,0.4,4.5,1.3
234,Miscelleneous,white sauce,tablespoon,22,0.6,1.6,1.4,17.7,53.1,23.4,0.1,3,0,1.2,0.06,0.05,14.7,2.1,0.01,12,0,0,0,0
235,pulses,kulith pithale,katori,66,2.4,3.4,6.5,43.5,197,91,2.8,30,96,7.9,0.36,1.28,41,22.9,0.23,50,0.2,0.2,11.8,1.5
236,pulses,sprout delhi,katori,59,2,1.6,9.1,29.3,4.6,85.8,0.4,10,110,5,0.3,0.31,30.4,13.7,0.15,9,0.13,0.3,5.6,0.8
237,pulses,bengalgram dal curry,small bowl,115,4.2,2.9,18.2,23.8,198,206.1,1,6,211.2,6,0.13,0.82,74.6,26.1,0.19,19,0,0.4,16.2,1.1
238,pulses,bengalgram green,small bowl,65,1.5,0.9,12.6,34.3,384,99.9,7.4,17,153.6,3.6,0.48,0.6,39.1,18.6,0.16,29,0.24,0.3,1,3.1
239,pulses,bengalgram roasted,small bowl,258,15.8,3.6,40.7,40.6,25.9,565.6,0,0,79.1,15.4,3.5,6.65,238,83.3,0.84,140,0.7,0.9,111.3,0.7
240,pulses,bengalgram(chhole),small bowl,71,2.2,2.9,9.3,33,281.8,96.8,0.9,15,179.4,9.2,0.28,0.34,34.2,15.5,0.17,15,0.18,0.4,6.7,1
241,pulses,blckbeans,small bowl,145,2.9,2.4,28,76,288,222.7,4.2,71,172.8,7.2,1.08,1.68,78.8,35.6,0.39,54,0.36,0.8,10.2,1
242,pulses,cooked red gram dal(waran),small bowl,52,1.4,0.9,9.5,16.7,38.5,131.2,0.9,12,88,9.9,0.29,0.44,39.3,11.5,0.17,8,0.22,0.4,4.6,0.6
243,pulses,cow pea usal,small bowl,100,2.6,1.4,19.2,28.8,352.5,246.4,3.2,19,100,5,0.47,0.9,84,43.4,0.28,22,0.43,0.5,7.9,1
244,pulses,dalimbi usal,small bowl,56,1.6,1.2,10,29,324,85.1,10,8,75.6,1.2,0.38,0.29,30.1,13.6,0.15,4,0.05,0.3,5.8,0.5
245,pulses,fieldbeans dal usal,small bowl,103,3.7,2.2,17.3,54,336,158.3,0,30,105.6,2.4,0.46,0.3,56,25.3,0.28,7,0.04,0.6,2.9,1.5
246,pulses,geen gram dal tadka,small bowl,107,4.8,3.5,13.9,43.8,222,187.5,1.7,6,28.8,1.2,0.65,1.03,74.3,30.9,0.49,11,0.12,0.5,7.8,2
247,pulses,green gram usal,small bowl,79,2.8,1.1,14.5,33.9,331.1,145.1,2.8,3,140.8,3.3,0.79,1.01,57.5,23.9,0.38,37,0.2,0.4,7.2,0.7
248,pulses,horsebeans,small bowl,84,2.2,2,14.3,22.8,246,195.5,4.3,24,153.6,8.4,0.77,1.03,66.6,34.4,0.22,23,0.34,0.4,7,1
249,pulses,lentil usal,small bowl,163,7.5,4.6,23.1,58.7,327.8,189.3,6.2,79,71.3,8.2,0.63,1.23,95.4,32.6,0.28,69,0.13,0.9,15.3,8.8
250,pulses,moth beans usal,small bowl,178,4.1,3.5,32.4,76.8,366,255.8,12.7,82,86.4,9.6,0.82,1.84,82.2,53.4,0.08,43,0.16,0.5,12.7,0.8
251,pulses,navybeans,small bowl,118,9.1,2,24.8,61.6,312,180.6,3.1,6,115.2,9.6,0.17,0.29,63.9,28.9,0.32,6,0.02,0.7,2.6,1.9
252,pulses,peas usal,small bowl,87,3.2,1.5,15.3,39.1,400.4,78.9,6.8,4,124.8,2.6,0.57,0.68,54.3,21.4,0.05,23,0.31,0.5,4.7,0.3
253,pulses,pithale,small bowl,70,2.8,1.9,10.5,16.2,383.6,85.1,2.2,17,212.8,4.2,0.66,0.76,43.6,18,0.15,17,0.28,0.3,6.4,1.6
254,pulses,rajma,small bowl,64,2.5,0.9,11.6,34.3,317.4,100.6,0,8,73.6,2.3,0.41,0.37,35.6,16.1,0.18,5,0.12,0.4,6.2,0.7
255,pulses,rasam,small bowl,40,1.8,0.5,7.2,47,7.2,99.2,6.5,36,112.72,11.8,0.24,1.45,33.2,24.4,0.31,60,0.16,0.3,11.7,0.7
256,pulses,red gram dal curry,small bowl,156,2.1,13.1,7.6,11.4,236.4,97.1,0.5,24,13.2,9.6,0.1,0.78,35.8,9.5,0.11,36,0.11,0.3,3.5,0.5
257,pulses,red gram dal tadka,small bowl,78,2.9,1.9,12.3,19.6,186.3,116.5,2.9,9,230,3.4,0.2,0.33,36.9,12.4,0.12,18,0.16,0.4,3.4,0.7
258,pulses,sambhar,small bowl,38,1.2,1.7,4.5,10.4,213.4,89,5.7,8,616,3.3,0.06,0.09,32.8,8.7,0.1,16,0,0.6,3.3,0.7
259,pulses,soyabean,small bowl,89,4.7,2.9,11.1,42.9,441.6,125.6,6.2,8,76.8,16.8,1.44,0.58,44.4,20.1,0.22,6,0.19,0.5,7,0.9
260,pulses,soyachunk subzi,small bowl,151,2.3,10.3,12.5,101.1,306,196.9,33.1,72,523.76,20.1,0.76,1.52,74.8,50,0.56,144,0.35,0.6,4,1.7
261,pulses,udiddal tadka,small bowl,108,4.9,4,13,53.5,337.5,185.7,4.8,50,55,26.3,0.66,1,88.8,33.9,0.28,112,0.21,0.6,32,2.8
262,Salad,lettuce green leaf,cup,5,0.5,0.1,1,12.6,9.8,67.9,6.3,28,1554,0,0.06,0.3,10.1,4.5,0.09,24,0.01,0.1,0,0.5
263,Salad,beet raw,no.,41,1.6,0.1,8.4,17.4,57,40.8,9.5,86,0,0,0.86,1.13,52.2,8.6,0.18,38,0.28,0.4,0,1.7
264,Salad,carrot raw,no.,34,0.6,0.1,7.4,56,25.2,75.6,2.1,14,1323,10.5,0.25,0.72,371,11.9,0.11,28,0.07,0.4,0,1.1
265,Salad,onion raw,no.,30,0.7,0.1,6.7,28.1,2.4,76.2,6.6,6,0,3.6,0.25,0.36,30,9.6,0.11,48,0.11,0.2,0,0.6
266,Salad,tomato raw,no.,14,0.6,0.1,2.5,33.6,9.1,102.2,18.9,42,245.7,21,0.29,0.45,14,0,0.18,84,0.13,0.3,0,0.7
267,Salad,cucumber raw,no.,12,0.4,0.1,2.4,9.5,9.7,47.5,6.7,0,0,14,0.22,0.57,23.8,13.3,0.13,285,0.09,0.2,0,0.5
268,Salad,cooked beat,small bowl,25,1.2,0.3,11.7,17.4,21,3.8,0.7,3,0,0,0.08,0.98,16.7,12.3,0.08,11,0.05,0.1,0,0.8
269,Salad,baingan bharit,tablespoon,34,0.4,1.3,5.2,8.6,51.2,70.8,1.5,25,40.25,3.8,0.05,0.21,24.9,5,0.06,16,0,0.8,0,0.1
270,Salad,beet salad,tablespoon,8,0.4,0.1,3.8,5.7,46,1.2,1.6,2,0,0,0.04,0.32,5.4,4,0.03,11,0.02,0,0,0.3
271,Salad,cabbage salad,tablespoon,11,0.1,0.1,2.2,6.6,42.8,1.4,1.3,1,14.4,0.6,0.01,0.01,6.3,4.6,0.03,3,0,0.1,0,0
272,Salad,cabbage tomato carrot salad,tablespoon,62,0.7,1.2,12.2,34.7,57,40.3,1.8,3,36,2.2,0.16,0.08,80,18.3,0.14,5,0,0.6,0,0.2
273,Salad,carrot onion salad,tablespoon,58,0.5,1.5,10.8,32.5,55,7.2,1.2,4,244,1,0.16,0.07,31.2,22.9,0.16,4,0,0.3,0,0.2
274,Salad,carrot salad,tablespoon,22,0.6,0.7,3.3,20.9,53,28.3,3.3,8,277.4,0.2,0.04,0.21,126.7,5.8,0.06,17,0.03,0.3,0,0.2
275,Salad,cucumber curd salad,tablespoon,30,0.1,0.8,5.7,16.6,65.4,32.8,1.5,7,31.2,1.2,0.03,0.03,26.3,10.2,0.11,2,0,0.6,0,0
276,Salad,cucumber salad,tablespoon,12,0.4,0.1,2.4,9.5,9.7,47.5,6.7,0,0,14,0.22,0.57,23.8,13.3,0.13,285,0.09,0.2,0,0.5
277,Salad,knolkol salad,tablespoon,32,0.5,1,6.9,23.9,67.5,5.3,4.8,14,15.6,0.3,0.07,0.38,23,16.9,0.12,24,0.05,0.2,0,0.1
278,Salad,methi salad,tablespoon,21,0.2,0.3,4.2,7.3,31.5,21.5,1.3,1,199.65,3.3,0.01,0.08,12.2,10.7,0.08,5,0.01,0.1,0.3,0.1
279,Salad,mix salad,tablespoon,10,0.3,0,2.1,13.8,4.8,32.3,3.6,7,168,4.9,0.11,0.22,46.8,3.5,0.06,40,0.04,0.1,0,0.3
280,Salad,onion salad,tablespoon,15,0.2,0.8,2.8,7.2,32.2,1.6,0.9,10,1.65,0.2,0.03,0.17,6.9,5.1,0.03,14,0.02,0.1,0,0
281,Salad,pumpkin curd salad,tablespoon,32,1,2,2.5,16.8,64.2,32.4,0.4,24,29.7,2.3,0.1,0.15,21.3,5.5,0.02,21,0.02,0.4,0,0
282,Salad,raddish salad,tablespoon,19,0.2,0.4,3.6,11.1,46,2.5,1.4,16,60.6,0.2,0.04,0.17,10.7,7.8,0.05,10,0.01,0.1,0.4,0.2
283,Salad,red amarnath salad,tablespoon,15,0.2,0.2,3.2,48.5,34.7,7,3.7,1,459,6.9,0.01,0.08,14.2,2,0.02,11,0,0.1,0.4,0.1
284,Salad,salad leaves salad,tablespoon,13,0.2,0.2,2.7,7.5,30.2,1.7,0.5,2,120,1.2,0.01,0.03,7.2,5.3,0.04,2,0,0.1,0,0
285,Salad,spinach salad,tablespoon,20,0.3,0.3,4.1,24,45.8,65.4,1.6,1,590.85,5,0.01,0.05,10.7,21.1,0.19,10,0,0.3,0.5,0.1
286,Salad,tomato kut salad,tablespoon,19,0.5,0.6,2.8,10.1,52.5,25.3,2.9,6,171.75,0.2,0,0.02,11.9,0.8,0.06,28,0,0.4,0.7,0
287,Snacks,bread chivda,bowl,226,5.9,2,46.1,19.1,356,30.6,0.7,28,69.76,1.3,0.36,0.51,17.4,15.2,0.11,38,0.26,0.8,7.8,1
288,Snacks,bread pudding,bowl,214,3.4,8.8,30.1,232.8,201.6,93.2,0,52,468,26.8,0.13,0.29,180.4,0,0,20,0.04,0.2,0,0
289,Snacks,kandapohe,bowl,558,11.5,14.6,96,51.3,515.2,233.8,10.6,64,51.2,1.6,0.67,1.5,297.8,125.6,0.17,272,0.75,4.4,28.5,5.1
290,Snacks,sago khichdi,bowl,234,4.1,10,32,27.7,288,10,4.5,54,544,23,0.22,0.35,48.2,5.8,0.04,83,0.02,3.6,5.1,3.4
291,Snacks,sevai upma,bowl,360,8.6,10.2,58.4,34.7,348.8,148.5,4.6,62,46.65,9.3,0.4,1.94,123.5,42,0.16,202,0.33,2.3,20,0.8
292,Snacks,shira sweet,bowl,434,3.5,19,62.7,17.2,10.5,41.4,4.6,0,132,10.2,0.5,2.06,62.9,8.3,0.04,28,0.51,0.9,13.1,1.8
293,Snacks,sprout bhel,bowl,164,6,4.4,24.9,48.4,330.8,179.9,23.3,63,266.44,7.1,0.72,1.62,143.2,30.2,0.38,189,0.26,2.5,12.9,2.7
294,Snacks,sweet potato grated subji,bowl,290,3.3,12.2,41.7,6.3,87,0.6,4.4,42,1.45,0.2,0.55,2.15,62.9,7.6,0.01,86,0.15,1.3,0.2,0.9
295,Snacks,tikhat sanja,bowl,339,8,10,54.5,55.7,619.2,119.7,8.4,48,56,7.1,0.45,2.72,103.5,20.3,0.35,160,0.16,2,3.3,0.6
296,Snacks,upma,bowl,381,6.7,10.4,65.6,64.3,438.4,188,11,10,168,1.6,0.66,0.98,120.4,29.1,0.22,192,0.51,1.5,16.7,6.4
297,Snacks,veg dalia,bowl,242,7.2,13.1,26,52.8,401.6,194.4,9.6,80,2688,28.1,1.28,2.08,169.6,54.5,0.75,240,0.35,2.6,80.5,5.2
298,Snacks,popcorn,cup,31,1,0.3,6.2,0.9,0.1,0,0,24,0,0,0.25,0.22,0.2,0,0,16,0,0,0,1.2
299,Snacks,veg pasta,cup,167,7.4,9.8,10.7,247.4,285.6,121.4,39.6,112,684.68,4.3,0.42,1.54,190.8,37.1,0.24,182,0.17,0.4,10.7,1.5
300,Snacks,ambapoli,no.,85,0.8,3,13.7,3.2,1.6,0.3,0.8,25,116.4,3,0.19,0.46,32.3,3.9,0,38,0.17,0.6,7.1,0.7
301,Snacks,anarsa,no.,120,1.2,5.4,16.7,3.7,1.3,18.7,0,14,6,9.4,0.05,0.02,17.4,7.8,0.09,38,0,0.3,0,0
302,Snacks,appam,no.,150,2.2,9.2,14.5,8.1,12.1,17.9,0.7,22,0.85,4.2,0.26,0.56,60.1,15,0.11,45,0.04,0.6,14.9,0.9
303,Snacks,bhakarwadi,no.,88,2.6,2.4,14,20.9,44.2,46.9,0.5,18,16,0.2,0.17,0.24,27.6,13.2,0.15,73,0.13,0.3,6.3,1.5
304,Snacks,cake plain,no.,292,5.8,16.6,29.9,8.9,97.5,42.2,0.1,1,5.2,0.6,0.13,0.9,39.9,17.5,0.2,13,0.07,0.8,11.8,5.6
305,Snacks,chakali,no.,86,1.1,6.9,4.9,14.3,61.6,32.1,0.6,13,12.32,0.1,0.3,0.13,18.9,9,0.1,55,0.06,0.2,4.7,0.8
306,Snacks,chirote,no.,88,0.6,5.6,8.9,2.4,4.4,12.1,0.3,4,3.68,0.2,0.07,0.06,11.3,5,0.06,16,0,0.2,3.2,0.2
307,Snacks,cream cake,no.,303,6.4,15.9,33.6,7.7,73.5,0,0,42,9.8,0.7,0,0,0,0,0,126,0,0.5,8.8,5.9
308,Snacks,cream roll,no.,299,3.1,17,33.6,6.6,72,0,0.2,24,50.4,0.1,0.18,0.22,0,0,0,29,0.15,0.4,8.9,0.6
309,Snacks,cutlets,no.,306,5.1,17.6,31.9,9.9,231.3,117.8,0.4,4,31.5,0,0.41,2.88,39.5,30.4,0.24,55,0.22,0.9,7.4,0.8
310,Snacks,dhirade,no.,220,8.8,5.9,33.1,51,273.6,267.4,7,53,668.8,13.2,2.07,2.38,137.1,56.5,0.48,53,0.88,0.9,20.2,4.9
311,Snacks,dosa,no.,234,5.4,3.7,45,23.9,99,105.5,10.4,64,68.4,1.1,0.35,0.71,107.4,53.2,0.44,180,0.41,1.8,13.7,3.1
312,Snacks,fenugreek seeds ladu,no.,134,3.6,0.7,28.4,33.6,4,75.7,0,44,14.88,11.2,0.54,1.15,70.3,24.4,0.31,72,0.13,0.6,36.2,1.1
313,Snacks,ghavan,no.,258,5.7,8.7,39.1,23.9,135,105.6,0,45,5.4,21.8,0.95,0.9,107.4,53.2,0.44,135,0.19,1.8,13.7,3.1
314,Snacks,groundnut ladu,no.,177,5.1,9,19,9.6,7,1,0,3,0,0,0.32,1.5,95.5,11.5,0.01,109,0.09,1.9,7.4,1.9
315,Snacks,harabhara kabab,no.,107,4,4.3,13.3,55.5,125,73.9,3.9,45,402.08,21.6,0.26,1.03,57.4,33.5,0.32,65,0.17,0.4,13.8,2.3
316,Snacks,idli,no.,139,3.2,1.9,27,36.4,66,88.1,1.8,43,43.2,0.6,0.23,0.45,80.3,35.8,0.45,132,0.15,1.2,8.2,2
317,Snacks,kachhi dabeli,no.,227,4.7,13,22.8,63.4,238.5,110.8,30,54,1638.51,6.7,0.62,1.56,69,24.7,0.41,81,0.21,2.1,19.8,0.4
318,Snacks,kachori,no.,248,4.2,9,37.4,11.2,206.2,214.1,5.4,30,21,0.4,0.19,0.5,36.2,20.8,0.31,29,0.11,0,16.9,2.7
319,Snacks,khakra,no.,67,1.6,2.7,9,0,68.7,0,0.2,8,10.05,3,0.11,0.11,0,0,0,15,0.06,0,9.8,0.1
